Scan REF	BioRep1_Day1_L9_Cy3_1;BioRep1_Day1_L9_Cy3_2;BioRep1_Day1_L9_Cy5_1;BioRep2_Day1_L9_Cy3_1;BioRep2_Day1_L9_Cy3_2;BioRep2_Day1_L9_Cy5_1	BioRep1_Day1_L9_Cy3_1;BioRep1_Day1_L9_Cy3_2;BioRep1_Day1_L9_Cy5_1;BioRep2_Day1_L9_Cy3_1;BioRep2_Day1_L9_Cy3_2;BioRep2_Day1_L9_Cy5_1	BioRep1_Day1_L9_Cy3_1;BioRep1_Day1_L9_Cy3_2;BioRep1_Day1_L9_Cy5_1;BioRep2_Day1_L9_Cy3_1;BioRep2_Day1_L9_Cy3_2;BioRep2_Day1_L9_Cy5_1	BioRep1_Day1_D9_Cy3_1;BioRep1_Day1_D9_Cy3_2;BioRep1_Day1_D9_Cy5_1;BioRep2_Day1_D9_Cy3_1;BioRep2_Day1_D9_Cy3_2;BioRep2_Day1_D9_Cy5_1	BioRep1_Day1_D9_Cy3_1;BioRep1_Day1_D9_Cy3_2;BioRep1_Day1_D9_Cy5_1;BioRep2_Day1_D9_Cy3_1;BioRep2_Day1_D9_Cy3_2;BioRep2_Day1_D9_Cy5_1	BioRep1_Day1_D9_Cy3_1;BioRep1_Day1_D9_Cy3_2;BioRep1_Day1_D9_Cy5_1;BioRep2_Day1_D9_Cy3_1;BioRep2_Day1_D9_Cy3_2;BioRep2_Day1_D9_Cy5_1	BioRep1_Day1_D1_Cy3_1;BioRep1_Day1_D1_Cy3_2;BioRep1_Day1_D1_Cy5_1;BioRep1_Day1_D1_Cy5_2;BioRep2_Day1_D1_Cy3_1;BioRep2_Day1_D1_Cy3_2;BioRep2_Day1_D1_Cy5_1;BioRep2_Day1_D1_Cy5_2	BioRep1_Day1_D1_Cy3_1;BioRep1_Day1_D1_Cy3_2;BioRep1_Day1_D1_Cy5_1;BioRep1_Day1_D1_Cy5_2;BioRep2_Day1_D1_Cy3_1;BioRep2_Day1_D1_Cy3_2;BioRep2_Day1_D1_Cy5_1;BioRep2_Day1_D1_Cy5_2	BioRep1_Day1_D1_Cy3_1;BioRep1_Day1_D1_Cy3_2;BioRep1_Day1_D1_Cy5_1;BioRep1_Day1_D1_Cy5_2;BioRep2_Day1_D1_Cy3_1;BioRep2_Day1_D1_Cy3_2;BioRep2_Day1_D1_Cy5_1;BioRep2_Day1_D1_Cy5_2	BioRep2_Day1_D5_Cy3_1;BioRep2_Day1_D5_Cy3_2;BioRep2_Day1_D5_Cy3_3;BioRep2_Day1_D5_Cy3_4;BioRep2_Day1_D5_Cy5_1	BioRep2_Day1_D5_Cy3_1;BioRep2_Day1_D5_Cy3_2;BioRep2_Day1_D5_Cy3_3;BioRep2_Day1_D5_Cy3_4;BioRep2_Day1_D5_Cy5_1	BioRep2_Day1_D5_Cy3_1;BioRep2_Day1_D5_Cy3_2;BioRep2_Day1_D5_Cy3_3;BioRep2_Day1_D5_Cy3_4;BioRep2_Day1_D5_Cy5_1	BioRep1_Day1_L1_Cy3_1;BioRep1_Day1_L1_Cy3_2;BioRep1_Day1_L1_Cy5_1;BioRep2_Day1_L1_Cy3_1;BioRep2_Day1_L1_Cy3_2;BioRep2_Day1_L1_Cy5_1	BioRep1_Day1_L1_Cy3_1;BioRep1_Day1_L1_Cy3_2;BioRep1_Day1_L1_Cy5_1;BioRep2_Day1_L1_Cy3_1;BioRep2_Day1_L1_Cy3_2;BioRep2_Day1_L1_Cy5_1	BioRep1_Day1_L1_Cy3_1;BioRep1_Day1_L1_Cy3_2;BioRep1_Day1_L1_Cy5_1;BioRep2_Day1_L1_Cy3_1;BioRep2_Day1_L1_Cy3_2;BioRep2_Day1_L1_Cy5_1	BioRep1_Day1_L5_Cy3_1;BioRep1_Day1_L5_Cy3_2;BioRep1_Day1_L5_Cy5_1;BioRep2_Day1_L5_Cy3_1;BioRep2_Day1_L5_Cy3_2;BioRep2_Day1_L5_Cy5_1	BioRep1_Day1_L5_Cy3_1;BioRep1_Day1_L5_Cy3_2;BioRep1_Day1_L5_Cy5_1;BioRep2_Day1_L5_Cy3_1;BioRep2_Day1_L5_Cy3_2;BioRep2_Day1_L5_Cy5_1	BioRep1_Day1_L5_Cy3_1;BioRep1_Day1_L5_Cy3_2;BioRep1_Day1_L5_Cy5_1;BioRep2_Day1_L5_Cy3_1;BioRep2_Day1_L5_Cy3_2;BioRep2_Day1_L5_Cy5_1	BioRep1_Day2_D1_Cy3_1;BioRep1_Day2_D1_Cy3_2;BioRep1_Day2_D1_Cy5_1;BioRep2_Day2_D1_Cy3_1;BioRep2_Day2_D1_Cy3_2;BioRep2_Day2_D1_Cy5_1	BioRep1_Day2_D1_Cy3_1;BioRep1_Day2_D1_Cy3_2;BioRep1_Day2_D1_Cy5_1;BioRep2_Day2_D1_Cy3_1;BioRep2_Day2_D1_Cy3_2;BioRep2_Day2_D1_Cy5_1	BioRep1_Day2_D1_Cy3_1;BioRep1_Day2_D1_Cy3_2;BioRep1_Day2_D1_Cy5_1;BioRep2_Day2_D1_Cy3_1;BioRep2_Day2_D1_Cy3_2;BioRep2_Day2_D1_Cy5_1	BioRep1_Day2_D5_Cy3_1;BioRep1_Day2_D5_Cy3_2;BioRep1_Day2_D5_Cy5_1;BioRep2_Day2_D5_Cy3_1;BioRep2_Day2_D5_Cy3_2;BioRep2_Day2_D5_Cy5_1	BioRep1_Day2_D5_Cy3_1;BioRep1_Day2_D5_Cy3_2;BioRep1_Day2_D5_Cy5_1;BioRep2_Day2_D5_Cy3_1;BioRep2_Day2_D5_Cy3_2;BioRep2_Day2_D5_Cy5_1	BioRep1_Day2_D5_Cy3_1;BioRep1_Day2_D5_Cy3_2;BioRep1_Day2_D5_Cy5_1;BioRep2_Day2_D5_Cy3_1;BioRep2_Day2_D5_Cy3_2;BioRep2_Day2_D5_Cy5_1	BioRep1_Day2_D9_Cy3_1;BioRep1_Day2_D9_Cy3_2;BioRep1_Day2_D9_Cy5_1;BioRep2_Day2_D9_Cy3_1;BioRep2_Day2_D9_Cy3_2;BioRep2_Day2_D9_Cy5_1	BioRep1_Day2_D9_Cy3_1;BioRep1_Day2_D9_Cy3_2;BioRep1_Day2_D9_Cy5_1;BioRep2_Day2_D9_Cy3_1;BioRep2_Day2_D9_Cy3_2;BioRep2_Day2_D9_Cy5_1	BioRep1_Day2_D9_Cy3_1;BioRep1_Day2_D9_Cy3_2;BioRep1_Day2_D9_Cy5_1;BioRep2_Day2_D9_Cy3_1;BioRep2_Day2_D9_Cy3_2;BioRep2_Day2_D9_Cy5_1	BioRep1_Day2_L1_Cy3_1;BioRep1_Day2_L1_Cy3_2;BioRep1_Day2_L1_Cy5_1;BioRep2_Day2_L1_Cy3_1;BioRep2_Day2_L1_Cy3_2;BioRep2_Day2_L1_Cy5_1	BioRep1_Day2_L1_Cy3_1;BioRep1_Day2_L1_Cy3_2;BioRep1_Day2_L1_Cy5_1;BioRep2_Day2_L1_Cy3_1;BioRep2_Day2_L1_Cy3_2;BioRep2_Day2_L1_Cy5_1	BioRep1_Day2_L1_Cy3_1;BioRep1_Day2_L1_Cy3_2;BioRep1_Day2_L1_Cy5_1;BioRep2_Day2_L1_Cy3_1;BioRep2_Day2_L1_Cy3_2;BioRep2_Day2_L1_Cy5_1	BioRep1_Day2_L5_Cy3_1;BioRep1_Day2_L5_Cy3_2;BioRep1_Day2_L5_Cy5_1;BioRep2_Day2_L5_Cy3_1;BioRep2_Day2_L5_Cy3_2;BioRep2_Day2_L5_Cy5_1	BioRep1_Day2_L5_Cy3_1;BioRep1_Day2_L5_Cy3_2;BioRep1_Day2_L5_Cy5_1;BioRep2_Day2_L5_Cy3_1;BioRep2_Day2_L5_Cy3_2;BioRep2_Day2_L5_Cy5_1	BioRep1_Day2_L5_Cy3_1;BioRep1_Day2_L5_Cy3_2;BioRep1_Day2_L5_Cy5_1;BioRep2_Day2_L5_Cy3_1;BioRep2_Day2_L5_Cy3_2;BioRep2_Day2_L5_Cy5_1	BioRep1_Day2_L9_Cy3_1;BioRep1_Day2_L9_Cy3_2;BioRep1_Day2_L9_Cy5_1;BioRep2_Day2_L9_Cy3_1;BioRep2_Day2_L9_Cy3_2;BioRep2_Day2_L9_Cy5_1	BioRep1_Day2_L9_Cy3_1;BioRep1_Day2_L9_Cy3_2;BioRep1_Day2_L9_Cy5_1;BioRep2_Day2_L9_Cy3_1;BioRep2_Day2_L9_Cy3_2;BioRep2_Day2_L9_Cy5_1	BioRep1_Day2_L9_Cy3_1;BioRep1_Day2_L9_Cy3_2;BioRep1_Day2_L9_Cy5_1;BioRep2_Day2_L9_Cy3_1;BioRep2_Day2_L9_Cy3_2;BioRep2_Day2_L9_Cy5_1
Contig50.1_1_1298_360	-0.19	0.04	0.01	-0.14	0.06	0.02	-0.54	0.11	0.03	-0.41	0.12	0.04	0.63	0.06	0.02	-0.13	0.06	0.02	-0.49	0.13	0.04	-0.2	0.16	0.05	-0.22	0.13	0.04	0.36	0.15	0.04	0.17	0.12	0.03	-0.11	0.09	0.03
Contig50.1_20_21882_22817	0.79	0.18	0.05	-0.76	0.19	0.05	1.25	0.1	0.03	-0.32	0.05	0.02	-0.84	0.16	0.05	-0.78	0.11	0.03	1.51	0.16	0.05	-0.26	0.1	0.03	-0.67	0.11	0.03	-0.62	0.15	0.04	-0.45	0.09	0.03	0.51	0.18	0.05
Contig50.1_21_23142_24188	0.75	0.16	0.05	-0.55	0.1	0.03	0.96	0.07	0.02	-0.12	0.07	0.02	-0.76	0.07	0.02	-0.19	0.07	0.02	1.06	0.08	0.02	-0.02	0.12	0.04	-0.69	0.12	0.03	-0.76	0.15	0.04	-0.46	0.1	0.03	0.26	0.2	0.06
Contig50.1_22_24201_25355	0.5	0.21	0.06	-0.31	0.12	0.04	0.96	0.07	0.02	0.08	0.07	0.02	-0.54	0.11	0.03	-0.08	0.16	0.05	1.1	0.08	0.02	0.18	0.08	0.02	-0.27	0.14	0.04	-0.42	0.14	0.04	-0.35	0.09	0.03	0.13	0.23	0.07
Contig50.1_23_25986_25387	-0.1	0.2	0.06	-0.09	0.14	0.04	-0.15	0.15	0.04	-0.02	0.05	0.02	-0.13	0.18	0.05	-0.12	0.22	0.06	-0.08	0.2	0.06	-0.08	0.1	0.03	-0.09	0.16	0.04	-0.09	0.12	0.03	-0.04	0.15	0.04	-0.06	0.16	0.05
Contig50.1_24_28812_26116	-0.1	0.25	0.07	0.17	0.16	0.05	0.38	0.32	0.08	0.55	0.31	0.11	-0.1	0.21	0.06	-0.06	0.23	0.07	0.38	0.32	0.09	0.3	0.48	0.14	0.35	0.59	0.17	-0.05	0.34	0.1	0.08	0.29	0.08	0.02	0.38	0.11
Contig50.1_2_2490_1402	-0.23	0.16	0.05	-0.37	0.27	0.08	-1.41	0.12	0.03	-1.06	0.34	0.12	0.44	0.18	0.05	0.2	0.1	0.03	-1.49	0.18	0.05	-1.19	0.22	0.06	-0.37	0.13	0.04	0.38	0.13	0.04	0.35	0.1	0.03	0.06	0.2	0.06
Contig50.1_3_3574_2840	0.78	0.08	0.02	-0.23	0.1	0.03	null	0.11	0.03	-1.04	0.02	0.01	-0.7	0.08	0.02	0.13	0.06	0.02	null	0.09	0.03	-1.06	0.15	0.04	-0.09	0.07	0.02	-0.71	0.11	0.03	0.03	0.08	0.02	0.73	0.07	0.02
Contig50.1_4_4823_3672	-0.01	0.07	0.02	-0.04	0.05	0.02	-0.09	0.11	0.03	-0.09	0.05	0.02	0.11	0.06	0.02	0.02	0.04	0.01	-0.11	0.07	0.02	-0.05	0.06	0.02	-0.02	0.05	0.01	0.1	0.08	0.02	0.04	0.03	0.01	0.05	0.07	0.02
Contig50.1_5_5164_7701	-0.06	0.16	0.05	-0.1	0.11	0.03	-0.11	0.09	0.02	-0.1	0.11	0.04	-0.04	0.1	0.03	-0.07	0.17	0.05	-0.17	0.15	0.04	-0.09	0.14	0.04	-0.12	0.13	0.04	0.03	0.05	0.02	0.03	0.06	0.02	-0.02	0.09	0.03
Contig50.1_6_9212_7782	-0.06	0.07	0.02	-0.4	0.08	0.02	-0.66	0.11	0.03	-0.66	0.12	0.04	0.51	0.13	0.04	0.16	0.08	0.02	-0.62	0.09	0.03	-0.52	0.08	0.02	-0.4	0.05	0.01	0.33	0.14	0.04	0.11	0.17	0.05	-0.01	0.11	0.03
Contig50.1_7_10144_9323	-0.03	0.14	0.04	0.05	0.08	0.02	-0.01	0.13	0.03	-0.03	0.08	0.03	0.16	0.08	0.02	0.09	0.14	0.04	0.01	0.1	0.03	0.06	0.18	0.05	0.01	0.19	0.05	0.07	0.22	0.06	-0.05	0.21	0.06	-0.04	0.2	0.06
Contig50.1_8_11275_10235	0.02	0.09	0.03	0.1	0.1	0.03	0.16	0.1	0.03	0.05	0.05	0.02	0.23	0.06	0.02	0.17	0.12	0.04	0.17	0.1	0.03	0.08	0.12	0.03	0.06	0.09	0.03	0.05	0.07	0.02	null	0.06	0.02	-0.05	0.06	0.02
Contig50.1_9_12328_11429	0.06	0.04	0.01	0.36	0.06	0.02	0.29	0.06	0.02	0.2	0.04	0.01	-0.65	0.04	0.01	-0.29	0.06	0.02	0.22	0.02	null	0.26	0.27	0.08	0.22	0.28	0.08	-0.79	0.27	0.08	-0.48	0.21	0.06	-0.14	0.24	0.07
Contig51.1_1_3_557	0.95	0.11	0.03	-4.45	0.73	0.21	0.77	0.24	0.06	-1.92	0.11	0.04	-6.51	0.13	0.04	-4.46	0.16	0.05	1.49	0.23	0.07	-2.06	0.38	0.11	-4.95	0.07	0.02	-6.24	0.33	0.1	-4.8	0.21	0.06	0.36	0.29	0.08
Contig51.1_2_1080_682	0.11	0.11	0.03	-0.26	0.06	0.02	0.94	0.1	0.02	0.16	0.09	0.03	-0.33	0.07	0.02	-0.52	0.08	0.02	0.51	0.12	0.04	0.02	0.16	0.05	-0.26	0.14	0.04	-0.24	0.09	0.03	-0.24	0.07	0.02	0.12	0.07	0.02
Contig51.1_3_1167_1763	0.06	0.6	0.17	0.07	0.21	0.06	0.59	0.46	0.12	0.64	0.47	0.17	-0.06	0.32	0.09	-0.04	0.36	0.1	0.57	0.51	0.15	0.3	0.7	0.2	0.58	1.02	0.3	-0.01	0.7	0.2	0.19	0.73	0.21	0.1	0.76	0.22
Contig51.1_4_2620_1769	-0.14	0.15	0.04	-0.07	0.12	0.03	-0.04	0.13	0.03	0.02	0.05	0.02	-0.11	0.12	0.04	-0.13	0.16	0.05	-0.08	0.12	0.03	-0.08	0.14	0.04	-0.1	0.15	0.04	-0.09	0.13	0.04	-0.08	0.1	0.03	-0.11	0.14	0.04
Contig51.2_1_4_1320	-0.03	0.08	0.02	null	0.08	0.02	0.03	0.09	0.02	0.13	0.1	0.04	null	0.07	0.02	-0.01	0.05	0.02	0.04	0.16	0.05	0.14	0.17	0.05	0.17	0.23	0.07	null	0.06	0.02	0.08	0.05	0.01	0.03	0.11	0.03
Contig51.2_2_1819_1355	0.1	0.09	0.03	-0.07	0.07	0.02	-0.36	0.1	0.02	-0.39	0.05	0.02	0.03	0.07	0.02	0.33	0.05	0.01	-0.48	0.09	0.03	-0.28	0.07	0.02	null	0.05	0.01	0.07	0.06	0.02	0.26	0.04	0.01	0.13	0.05	0.02
Contig51.3_10_10522_9338	-0.26	0.22	0.06	-0.06	0.15	0.04	0.04	0.18	0.05	0.37	0.08	0.03	-0.11	0.22	0.06	-0.33	0.22	0.06	0.01	0.2	0.06	0.07	0.21	0.06	-0.09	0.18	0.05	-0.04	0.2	0.06	-0.13	0.21	0.06	-0.23	0.22	0.06
Contig51.3_11_10595_11155	0.03	0.04	0.01	0.05	0.03	0.01	0.06	0.06	0.01	0.12	0.07	0.02	0.07	0.04	0.01	0.02	0.05	0.01	0.07	0.05	0.02	0.11	0.06	0.02	0.02	0.07	0.02	0.05	0.09	0.02	null	0.07	0.02	null	0.1	0.03
Contig51.3_12_12297_11152	-0.13	0.1	0.03	0.01	0.11	0.03	0.01	0.13	0.03	0.1	0.1	0.03	-0.11	0.11	0.03	-0.13	0.15	0.04	0.03	0.12	0.03	null	0.11	0.03	null	0.1	0.03	-0.1	0.1	0.03	-0.06	0.1	0.03	-0.11	0.1	0.03
Contig51.3_13_12433_12861	0.97	0.06	0.02	-1.29	0.18	0.05	0.99	0.04	0.01	-0.02	0.05	0.02	-1.17	0.07	0.02	-1.59	0.08	0.02	1.04	0.03	0.01	0.09	0.08	0.02	-1.25	0.16	0.05	-1.01	0.15	0.04	-1.34	0.09	0.03	0.84	0.13	0.04
Contig51.3_14_13072_16320	0.4	0.18	0.05	0.11	0.15	0.04	0.35	0.12	0.03	0.08	0.15	0.05	0.03	0.17	0.05	0.06	0.2	0.06	0.48	0.13	0.04	0.17	0.13	0.04	0.08	0.13	0.04	-0.01	0.1	0.03	0.01	0.11	0.03	0.25	0.17	0.05
Contig51.3_15_16376_17509	null	0.17	0.05	0.24	0.11	0.03	0.97	0.09	0.02	0.17	0.06	0.02	-0.24	0.14	0.04	-0.13	0.17	0.05	1	0.1	0.03	0.2	0.18	0.05	0.37	0.17	0.05	-0.2	0.18	0.05	-0.17	0.13	0.04	-0.07	0.19	0.05
Contig51.3_16_17820_19022	-0.51	0.06	0.02	-0.17	0.1	0.03	-0.57	0.09	0.02	-0.12	0.08	0.03	0.47	0.03	0.01	0.12	0.04	0.01	-0.62	0.14	0.04	0.04	0.23	0.07	-0.29	0.26	0.07	0.32	0.15	0.04	0.27	0.14	0.04	-0.41	0.18	0.05
Contig51.3_17_19695_19045	0.28	0.09	0.03	-0.21	0.11	0.03	0.06	0.12	0.03	-0.47	0.04	0.01	-0.32	0.06	0.02	0.09	0.13	0.04	0.02	0.14	0.04	-0.44	0.09	0.03	-0.12	0.16	0.05	-0.24	0.13	0.04	0.14	0.1	0.03	0.26	0.14	0.04
Contig51.3_18_21029_19815	0.17	0.12	0.04	-0.13	0.12	0.03	-0.14	0.1	0.03	-0.17	0.08	0.03	-0.21	0.07	0.02	0.17	0.13	0.04	-0.13	0.1	0.03	-0.17	0.08	0.02	-0.17	0.07	0.02	-0.17	0.05	0.01	0.22	0.08	0.02	0.12	0.09	0.03
Contig51.3_1_257_730	-0.17	0.16	0.04	-0.14	0.15	0.04	-0.22	0.15	0.04	-0.3	0.16	0.06	0.65	0.1	0.03	-0.29	0.14	0.04	-0.18	0.19	0.06	-0.24	0.15	0.04	-0.18	0.14	0.04	0.54	0.09	0.03	-0.04	0.14	0.04	-0.13	0.16	0.05
Contig51.3_21_22362_21316	-0.01	0.07	0.02	-0.03	0.06	0.02	-0.08	0.09	0.02	null	0.08	0.03	null	0.08	0.02	0.01	0.07	0.02	-0.11	0.06	0.02	-0.09	0.08	0.02	-0.05	0.06	0.02	0.05	0.12	0.03	0.1	0.07	0.02	0.05	0.08	0.02
Contig51.3_22_22524_23495	0.05	0.04	0.01	0.12	0.06	0.02	0.61	0.13	0.03	0.25	0.03	0.01	-0.35	0.05	0.01	-0.16	0.04	0.01	0.51	0.15	0.04	0.07	0.03	0.01	0.08	0.07	0.02	-0.24	0.09	0.03	-0.15	0.06	0.02	0.05	0.04	0.01
Contig51.3_23_25364_23541	-0.06	0.04	0.01	0.03	0.06	0.02	0.03	0.08	0.02	0.04	0.09	0.03	-0.03	0.08	0.02	-0.06	0.09	0.03	0.01	0.03	0.01	-0.01	0.11	0.03	0.03	0.09	0.03	-0.04	0.1	0.03	-0.04	0.09	0.03	-0.08	0.12	0.03
Contig51.3_24_25826_25377	0.21	0.07	0.02	-0.14	0.09	0.03	-0.57	0.17	0.04	-0.5	0.09	0.03	0.09	0.1	0.03	0.46	0.1	0.03	-0.55	0.15	0.04	-0.21	0.13	0.04	null	0.12	0.03	0.19	0.2	0.06	0.56	0.19	0.05	0.32	0.19	0.05
Contig51.3_25_28097_25839	-0.01	0.14	0.04	0.03	0.12	0.03	0.07	0.16	0.04	-0.01	0.12	0.04	-0.02	0.14	0.04	0.01	0.12	0.04	0.06	0.12	0.03	0.04	0.13	0.04	0.03	0.13	0.04	-0.07	0.2	0.06	-0.03	0.19	0.05	-0.04	0.15	0.04
Contig51.3_26_29212_28292	0.05	0.18	0.05	0.03	0.06	0.02	-0.05	0.13	0.03	0.03	0.29	0.1	-0.1	0.04	0.01	0.11	0.1	0.03	-0.09	0.11	0.03	-0.14	0.16	0.05	-0.08	0.12	0.03	-0.19	0.18	0.05	0.25	0.1	0.03	0.18	0.12	0.03
Contig51.3_27_29763_29320	-0.05	0.05	0.01	0.09	0.05	0.01	0.08	0.05	0.01	0.13	0.06	0.02	0.03	0.06	0.02	null	0.05	0.02	0.02	0.06	0.02	0.09	0.08	0.02	0.09	0.06	0.02	0.04	0.03	0.01	0.01	0.03	0.01	-0.03	0.04	0.01
Contig51.3_2_1353_793	-0.09	0.58	0.17	0.34	0.51	0.15	0.15	0.94	0.24	0.82	0.61	0.22	0.16	0.59	0.17	0.06	0.67	0.19	0.31	0.71	0.21	0.41	0.97	0.28	0.64	1.13	0.33	0.12	1.07	0.31	0.36	1.18	0.34	0.07	0.98	0.28
Contig51.3_3_1533_1709	-0.03	0.18	0.05	-0.49	0.13	0.04	-1.44	0.06	0.01	-1.09	0.22	0.08	0.37	0.23	0.06	0.37	0.09	0.03	-1.38	0.09	0.02	-0.77	0.14	0.04	-0.39	0.15	0.04	0.4	0.21	0.06	0.29	0.13	0.04	0.2	0.21	0.06
Contig51.3_4_1787_3364	-0.16	0.14	0.04	-0.1	0.11	0.03	-0.12	0.16	0.04	0.04	0.13	0.05	-0.15	0.16	0.05	-0.2	0.21	0.06	-0.07	0.16	0.05	-0.11	0.21	0.06	-0.08	0.17	0.05	-0.11	0.14	0.04	-0.13	0.15	0.04	-0.11	0.1	0.03
Contig51.3_5_3648_3439	-0.09	0.05	0.02	0.04	0.06	0.02	-0.22	0.06	0.01	-0.57	0.04	0.02	0.22	0.07	0.02	0.07	0.04	0.01	-0.35	0.07	0.02	-0.3	0.07	0.02	0.07	0.06	0.02	0.3	0.05	0.02	0.21	0.06	0.02	null	0.1	0.03
Contig51.3_6_3880_4812	0.14	0.1	0.03	-0.25	0.1	0.03	-0.34	0.16	0.04	-0.58	0.15	0.05	0.26	0.13	0.04	0.05	0.08	0.02	-0.32	0.21	0.06	-0.32	0.12	0.04	-0.31	0.14	0.04	0.29	0.1	0.03	0.3	0.08	0.02	0.31	0.06	0.02
Contig51.3_7_4956_6836	-0.14	0.03	0.01	null	0.08	0.02	-0.74	0.09	0.02	-0.7	0.05	0.02	0.27	0.08	0.02	0.2	0.04	0.01	-0.99	0.11	0.03	-0.67	0.12	0.03	0.04	0.23	0.07	0.2	0.08	0.02	0.24	0.03	0.01	-0.02	0.09	0.03
Contig51.3_8_7065_7550	0.1	0.08	0.02	0.07	0.05	0.01	-0.19	0.09	0.02	-0.29	0.1	0.03	0.21	0.05	0.01	0.19	0.1	0.03	-0.27	0.19	0.06	-0.18	0.14	0.04	0.17	0.07	0.02	0.26	0.07	0.02	0.17	0.13	0.04	0.15	0.11	0.03
Contig51.3_9_7907_9232	0.18	0.07	0.02	0.02	0.11	0.03	-0.01	0.12	0.03	-0.15	0.09	0.03	0.16	0.08	0.02	0.23	0.09	0.03	-0.01	0.14	0.04	-0.04	0.1	0.03	-0.04	0.1	0.03	0.11	0.1	0.03	0.25	0.1	0.03	0.19	0.1	0.03
Contig52.1_10_7668_7883	0.07	0.14	0.04	0.1	0.08	0.02	0.08	0.13	0.03	0.07	0.1	0.04	0.12	0.09	0.03	0.25	0.1	0.03	0.16	0.14	0.04	0.08	0.08	0.02	0.07	0.07	0.02	null	0.1	0.03	0.02	0.07	0.02	-0.02	0.06	0.02
Contig52.1_11_8670_8023	-0.27	0.23	0.07	-0.15	0.16	0.04	-0.25	0.16	0.04	null	0.14	0.05	0.12	0.15	0.04	-0.19	0.17	0.05	-0.29	0.19	0.06	0.01	0.21	0.06	-0.03	0.13	0.04	0.13	0.14	0.04	-0.06	0.17	0.05	-0.19	0.18	0.05
Contig52.1_12_8963_8670	-0.39	0.16	0.05	-0.36	0.09	0.03	-1.06	0.07	0.02	-0.51	0.11	0.04	0.49	0.09	0.03	0.1	0.06	0.02	-1.17	0.11	0.03	-0.37	0.1	0.03	-0.37	0.1	0.03	0.53	0.04	0.01	0.32	0.05	0.02	-0.14	0.11	0.03
Contig52.1_13_9136_8948	-0.35	0.13	0.04	-0.31	0.1	0.03	-0.93	0.13	0.03	-0.44	0.1	0.03	0.47	0.11	0.03	0.11	0.08	0.02	-1.05	0.13	0.04	-0.28	0.09	0.03	-0.29	0.05	0.01	0.51	0.04	0.01	0.39	0.05	0.01	-0.11	0.07	0.02
Contig52.1_14_9355_10239	0.16	0.19	0.06	0.08	0.17	0.05	0.12	0.12	0.03	0.18	0.14	0.05	-0.02	0.18	0.05	-0.09	0.12	0.04	0.17	0.22	0.06	0.2	0.09	0.03	0.04	0.07	0.02	-0.18	0.09	0.03	-0.09	0.09	0.03	0.04	0.06	0.02
Contig52.1_15_12540_10225	-0.02	0.1	0.03	0.02	0.15	0.04	null	0.12	0.03	0.16	0.14	0.05	-0.08	0.19	0.06	-0.07	0.18	0.05	0.07	0.21	0.06	0.02	0.09	0.03	0.01	0.07	0.02	-0.08	0.05	0.01	-0.03	0.06	0.02	-0.04	0.07	0.02
Contig52.1_16_12772_13764	0.04	0.09	0.03	0.13	0.05	0.02	0.2	0.05	0.01	0.12	0.06	0.02	-0.02	0.05	0.01	0.02	0.05	0.02	0.18	0.05	0.01	0.07	0.14	0.04	0.08	0.06	0.02	-0.06	0.09	0.03	0.01	0.09	0.02	null	0.06	0.02
Contig52.1_17_13883_14635	null	0.1	0.03	0.08	0.03	0.01	0.16	0.04	0.01	0.19	0.09	0.03	-0.05	0.04	0.01	-0.02	0.05	0.01	0.21	0.11	0.03	0.13	0.08	0.02	0.11	0.12	0.04	-0.15	0.13	0.04	-0.06	0.11	0.03	-0.05	0.09	0.02
Contig52.1_18_15320_14655	-0.18	0.25	0.07	-0.09	0.19	0.05	-0.12	0.19	0.05	0.05	0.05	0.02	-0.16	0.18	0.05	-0.25	0.27	0.08	-0.12	0.22	0.06	-0.08	0.2	0.06	-0.01	0.21	0.06	-0.16	0.18	0.05	-0.15	0.22	0.06	-0.16	0.2	0.06
Contig52.1_19_16134_15469	0.11	0.11	0.03	0.07	0.08	0.02	0.12	0.06	0.01	0.04	0.14	0.05	-0.12	0.08	0.02	null	0.11	0.03	0.12	0.15	0.04	-0.02	0.13	0.04	0.14	0.14	0.04	-0.06	0.16	0.05	0.08	0.15	0.04	0.07	0.14	0.04
Contig52.1_20_16663_17004	0.08	0.11	0.03	0.11	0.08	0.02	0.46	0.04	0.01	-0.05	0.1	0.04	-0.03	0.06	0.02	-0.02	0.08	0.02	0.54	0.05	0.01	0.02	0.11	0.03	0.12	0.06	0.02	-0.09	0.08	0.02	-0.03	0.06	0.02	-0.03	0.07	0.02
Contig52.1_21_17286_17804	-0.01	0.06	0.02	-0.04	0.04	0.01	0.09	0.08	0.02	0.05	0.15	0.05	0.12	0.08	0.02	0.07	0.15	0.04	0.15	0.13	0.04	0.18	0.33	0.09	0.26	0.4	0.11	0.18	0.16	0.05	0.23	0.15	0.04	0.13	0.24	0.07
Contig52.1_22_17846_18895	null	0.14	0.04	-0.08	0.06	0.02	null	0.12	0.03	0.17	0.07	0.03	0.06	0.05	0.02	-0.07	0.08	0.02	0.11	0.17	0.05	0.05	0.3	0.09	0.18	0.42	0.12	0.08	0.19	0.05	0.07	0.19	0.06	0.05	0.29	0.08
